27	355	140	477	2
60	63	639	476	1
85	68	635	479	1
64	66	621	476	1
202	349	229	415	1
166	355	200	435	11
202	349	229	415	1
166	355	200	435	11
167	355	200	435	12
202	348	229	415	14
199	350	228	422	13
166	355	200	435	14
199	350	228	422	12
166	355	199	435	13
199	350	228	422	12
166	355	199	435	13
199	350	228	422	12
166	355	199	435	13
558	304	646	513	1
509	95	560	249	6
632	75	693	220	7
350	344	434	533	8
558	304	646	513	1
509	95	560	249	6
632	75	693	220	7
349	344	434	533	8
558	304	646	513	1
509	95	560	249	6
632	75	693	220	7
349	344	434	533	8
