167	64	638	428	7
15	354	131	477	2
55	66	630	477	1
166	318	194	388	13
134	321	170	405	14
68	322	107	412	16
166	318	194	388	12
134	322	169	403	13
68	321	107	413	15
166	318	194	388	12
134	322	169	403	13
68	321	107	413	15
166	318	194	388	12
134	322	169	403	13
68	321	107	413	15
472	403	576	648	1
457	131	513	290	6
583	110	644	264	7
447	307	516	480	8
113	544	293	715	9
472	403	576	648	1
457	131	513	290	6
583	110	644	264	7
447	307	516	480	8
113	544	293	715	9
472	403	576	649	1
457	131	513	290	6
583	110	644	264	7
447	307	516	480	8
113	544	293	715	9
