287	216	587	474	1
27	342	154	479	2
74	65	639	477	1
82	69	634	477	1
83	71	636	479	1
250	404	282	482	1
220	419	257	501	11
643	283	681	360	14
250	404	282	482	1
220	419	257	501	11
643	283	681	360	14
220	419	257	501	12
252	404	281	482	14
643	283	681	360	15
650	283	686	362	9
251	403	282	482	13
220	419	257	501	14
169	327	209	416	16
650	283	686	362	8
251	404	282	482	12
220	419	257	501	13
169	327	209	416	15
650	283	686	362	8
251	404	282	482	12
220	419	257	501	13
169	327	209	416	15
650	283	686	362	8
251	404	282	482	12
220	419	257	501	13
169	327	209	416	15
660	200	742	396	1
578	48	626	186	6
711	32	765	165	7
197	444	318	654	8
659	200	742	397	1
579	49	627	190	4
711	32	765	167	6
201	444	317	652	7
63	31	617	477	1
0	38	90	476	4
660	200	742	396	1
578	48	626	186	6
711	32	765	165	7
197	444	318	654	8
660	200	741	396	1
578	48	626	186	6
711	32	765	165	7
197	444	318	654	8
