162	2	623	360	7
275	215	577	477	1
71	354	172	479	2
63	61	639	475	1
85	68	636	478	1
81	69	635	479	1
273	464	314	554	1
252	470	292	552	11
273	464	314	554	1
252	470	292	552	11
253	472	291	552	12
280	462	313	552	14
278	461	314	551	13
252	470	292	552	14
207	329	245	415	16
278	461	315	551	12
250	472	285	545	13
207	329	245	415	15
278	461	314	551	12
250	472	285	545	13
207	329	245	415	15
278	461	314	551	12
250	472	285	545	13
207	329	245	415	15
716	145	785	314	1
617	19	666	156	6
754	9	810	135	7
85	525	218	714	8
715	147	784	315	1
617	21	666	158	4
753	8	810	133	6
86	526	216	714	7
53	29	639	475	1
716	145	785	314	1
617	19	666	156	6
754	9	810	135	7
85	525	218	714	8
715	145	785	314	1
617	19	666	156	6
754	9	810	135	7
85	525	218	714	8
