87	156	381	446	7
516	304	548	366	14
299	369	331	437	25
376	388	400	451	29
444	348	471	418	33
516	304	548	366	15
299	369	331	437	26
376	388	400	451	30
444	348	471	418	34
377	389	404	449	13
443	348	472	421	14
297	369	331	437	22
517	304	549	367	37
619	327	650	402	56
442	348	473	421	6
376	389	402	449	13
298	369	332	437	19
517	304	549	367	32
619	327	649	402	50
442	348	473	421	6
376	389	402	449	13
517	304	549	367	32
296	368	332	437	35
619	327	650	402	50
900	0	946	55	11
806	22	865	161	14
900	0	946	55	11
806	22	865	161	14
