277	216	578	477	1
22	352	139	478	2
68	70	626	475	1
84	68	638	479	1
82	69	637	479	1
225	366	254	439	1
677	258	715	332	14
225	366	254	439	1
677	258	715	332	14
225	365	253	439	14
677	258	715	332	15
678	258	716	332	9
225	365	254	439	13
191	383	225	459	14
137	345	166	412	16
678	258	716	332	8
225	365	254	439	12
191	383	224	459	13
137	345	166	412	15
678	258	716	332	8
225	365	254	439	12
191	383	224	459	13
137	345	166	412	15
678	258	716	332	8
225	365	254	439	12
191	383	224	459	13
137	345	166	412	15
604	253	685	456	1
539	73	589	222	6
676	58	731	198	7
280	382	373	578	8
603	252	683	453	1
538	71	588	222	4
676	59	730	197	6
283	381	373	577	7
604	253	685	456	1
539	73	589	222	6
676	58	731	198	7
280	382	373	578	8
604	253	685	456	1
539	73	589	222	6
676	58	731	198	7
280	382	373	578	8
