66	68	639	477	1
131	283	164	362	13
102	292	135	363	14
42	338	75	410	16
131	283	163	362	12
101	293	131	361	13
42	338	75	410	15
131	283	163	362	12
101	293	131	361	13
42	338	75	410	15
131	283	163	362	12
101	293	131	361	13
42	338	76	410	15
379	499	480	712	1
409	169	468	343	6
542	146	602	294	7
499	260	574	445	8
214	468	405	711	9
666	0	763	42	10
379	499	480	712	1
409	169	468	343	6
542	146	602	294	7
499	260	573	445	8
214	468	405	711	9
666	0	763	42	10
379	499	480	712	1
409	169	468	343	6
542	146	602	294	7
499	260	573	445	8
214	468	405	711	9
666	0	763	42	10
