284	215	585	473	1
31	351	148	476	2
79	61	639	476	1
90	71	637	477	1
79	68	637	479	1
239	385	273	468	1
663	267	702	344	14
239	385	273	468	1
663	267	702	344	14
151	343	181	411	1
240	384	272	468	14
663	267	702	344	15
665	267	702	344	9
239	384	273	468	13
207	399	242	478	14
152	341	183	411	16
665	267	702	344	8
239	384	273	468	12
207	399	242	478	13
152	341	183	411	15
665	267	702	344	8
239	384	273	468	12
207	399	242	478	13
152	341	183	411	15
665	267	702	344	8
239	384	273	468	12
207	399	242	478	13
152	341	183	411	15
641	230	715	414	1
565	63	612	207	6
690	41	750	184	7
239	409	343	611	8
642	230	715	412	1
565	62	612	208	4
691	43	750	185	6
240	408	342	612	7
58	30	616	478	1
641	230	715	414	1
565	63	612	207	6
690	41	750	184	7
239	409	343	611	8
641	230	715	414	1
565	63	612	207	6
690	41	750	184	7
239	409	343	611	8
