83	344	185	478	2
62	61	624	474	1
88	70	633	477	1
82	65	639	477	1
265	502	303	575	11
265	502	303	575	11
265	502	303	575	12
233	347	256	394	7
300	493	333	574	13
265	502	303	575	14
233	347	256	394	6
299	493	333	575	12
265	502	303	575	13
233	347	256	394	6
300	493	333	574	12
265	502	303	575	13
233	347	256	394	6
300	493	333	574	12
265	502	303	575	13
737	122	808	290	1
635	8	687	143	6
777	0	833	119	7
46	574	152	716	8
737	122	808	290	1
635	9	687	144	4
776	0	834	118	6
44	574	147	716	7
18	25	627	473	1
737	122	808	290	1
635	8	687	143	6
777	0	833	119	7
46	574	152	716	8
737	122	808	290	1
635	8	687	143	6
777	0	833	119	7
46	574	152	716	8
